filename,lesson_num,sentence_num,text,level,difficulty,chars,words
f02.txt,139.0,2.0,"Де не ступить — наче глиця стане вмить колючий сніг, на льоту замерзне птиця і впаде йому до ніг.",1,0.3333333333333333,97.0,19.0
f02.txt,139.0,3.0,"А дихне — ставки і ріки лід засклить до весни, і поснуть, бува, навіки судаки, лящі, лини.",1,0.3333333333333333,90.0,17.0
f02.txt,139.0,4.0,По горбах і кручах голих мерзнуть кози і зайці... і забили тут на сполох побратими-місяці.,1,0.3333333333333333,90.0,15.0
f02.txt,139.0,5.0,На узліссі просто неба раду скликали мерщій.,1,0.3333333333333333,44.0,7.0
f02.txt,139.0,6.0,— Гріти землю швидше треба!,1,0.3333333333333333,27.0,5.0
f02.txt,139.0,8.0,"Ну, а Лютий не зважає, все те байдуже йому, не припас, мовляв, тепла я, де ж тепер його візьму?",1,0.3333333333333333,95.0,19.0
f02.txt,139.0,9.0,"І сказали побратими — Це турбота не твоя, вахту Березень нестиме від сьогоднішнього дня.",1,0.3333333333333333,88.0,14.0
f02.txt,139.0,10.0,"... Чи то жарт напівзабутий, а чи й вигадка, гляди, — тільки от говорять люди, що відтоді місяць Лютий став короткий назавжди.",1,0.3333333333333333,126.0,22.0
f02.txt,140.0,0.0,Українська народна казка Поділля Жили собі чоловік і жінка.,1,0.3333333333333333,59.0,9.0
f02.txt,140.0,1.0,"Було в них багато дітей, але мало достатку.",1,0.3333333333333333,43.0,8.0
f02.txt,140.0,2.0,"От жінка дізналася, що знову стане матірю.",1,0.3333333333333333,42.0,7.0
f02.txt,140.0,3.0,Ішла вона по дорозі і зустріла стару-стару бабусю.,1,0.3333333333333333,50.0,8.0
f02.txt,140.0,4.0,"— Нелегка доля буде у твого найменшого сина, — сказала та й зникла.",1,0.3333333333333333,67.0,13.0
f02.txt,140.0,5.0,"А бідолашна плакала і плакала, ідучи додому.",1,0.3333333333333333,44.0,7.0
f02.txt,140.0,6.0,"Нічим не могла зарадити горю, тільки молилася щиро.",1,0.3333333333333333,51.0,8.0
f02.txt,140.0,7.0,Народила жінка сина і назвала його Тарасом.,1,0.3333333333333333,43.0,7.0
f02.txt,140.0,8.0,"Хлопчик ріс як з води, усе йому було цікаво, не нарадуються батьки.",1,0.3333333333333333,67.0,12.0
f02.txt,140.0,9.0,"І жили вони мирно і дружно, хоч і працювали тяжко.",1,0.3333333333333333,50.0,10.0
f02.txt,140.0,10.0,Але прийшла біда в хату біленьку.,1,0.3333333333333333,33.0,6.0
f02.txt,140.0,11.0,Занедужала мати і померла.,1,0.3333333333333333,26.0,4.0
f02.txt,140.0,12.0,"Тяжко перебивався з дрібними дітками батько, а згодом і його не стало.",1,0.3333333333333333,70.0,12.0
f02.txt,140.0,13.0,Покинули рідну хатину діти і розійшлися по всьому світу білому щастя шукати.,1,0.3333333333333333,76.0,12.0
f02.txt,140.0,14.0,"Найважче Тарасикові, живе, як горох при дорозі хто йде, той скубне.",1,0.3333333333333333,67.0,11.0
f02.txt,140.0,15.0,"Не раз і голодний, і холодний бував.",1,0.3333333333333333,36.0,7.0
f02.txt,140.0,16.0,"Не раз злі люди поганим словом обмовляли, у хату не пускали.",1,0.3333333333333333,60.0,11.0
f02.txt,140.0,17.0,"Але не даремно кажуть, що мамина молитва небеса відкриває.",1,0.3333333333333333,58.0,9.0
f02.txt,140.0,18.0,Зявилась якось до Тарасика уві сні сама Доля і подарувала йому гусяче перо.,1,0.3333333333333333,75.0,13.0
f02.txt,140.0,19.0,"Гірко всміхнувся хлопець, але не встиг і слова сказати, як опинився в якомусь дуже великому місті, у палаці дивному, високому і світлому.",1,0.3333333333333333,137.0,22.0
f02.txt,140.0,20.0,"Кругом панів багато, і всі такі приязні, радо вітають Тараса.",1,0.3333333333333333,61.0,10.0
f02.txt,140.0,22.0,"Узяв до рук перо, і заграли барвами картини чудові, полинули думки птахами вільними.",1,0.3333333333333333,84.0,13.0
f02.txt,140.0,23.0,"І рознеслася про Тараса слава по всіх містах малих і великих, дійшла до рідного краю.",1,0.3333333333333333,85.0,15.0
f02.txt,140.0,24.0,"Усяк Тараса шанує, усяк радий його гостем бачити.",1,0.3333333333333333,49.0,8.0
f02.txt,140.0,25.0,Багато різного люду в Тараса побувало.,1,0.3333333333333333,38.0,6.0
f02.txt,140.0,26.0,І прийшла якось стара-стара жінка.,1,0.3333333333333333,34.0,5.0
f02.txt,140.0,28.0,"Поставила перед ним два дарунки — лантух золота і маленьку гілочку, всипану білим цвітом, і сказала — Вибирай.",1,0.3333333333333333,110.0,18.0
f02.txt,140.0,29.0,Ніжний терпкуватий запах затьмарив блиск золота.,1,0.3333333333333333,48.0,6.0
f02.txt,140.0,30.0,"Недовго й думав Тарас, узяв гілочку, яка виявилася цвітом терну.",1,0.3333333333333333,64.0,10.0
f02.txt,140.0,31.0,"І враз опинився коло батьківської хати, побачив своїх братів і сестер, земляків, почув їх плач.",1,0.3333333333333333,95.0,15.0
f02.txt,140.0,32.0,"Заболіло в Тараса серце, і стало його слово ще гучніше, і понеслося по всіх усюдах — Вставайте, кайдани порвіте!",1,0.3333333333333333,112.0,19.0
f02.txt,140.0,34.0,"Розіслав він своїх слуг, щоб зловили Тараса.",1,0.3333333333333333,44.0,7.0
f02.txt,140.0,35.0,По всіх кутках нишпорили нелюди і таки зловили.,1,0.3333333333333333,47.0,8.0
f02.txt,140.0,36.0,Закували в кайдани і завезли далеко-далеко.,1,0.3333333333333333,43.0,6.0
f02.txt,140.0,37.0,"І потягнулися дні, місяці, роки тяжкої неволі.",1,0.3333333333333333,46.0,7.0
f02.txt,140.0,39.0,Уже надію втратив повернутися до рідного краю.,1,0.3333333333333333,46.0,7.0
f02.txt,140.0,40.0,"Аж тут знову зявилася Доля — Не залишилося в мене дарунків для тебе, Тарасе.",1,0.3333333333333333,76.0,14.0
f02.txt,140.0,41.0,"Хіба, що ось цей, останній.",1,0.3333333333333333,27.0,5.0
f02.txt,140.0,42.0,І вона зняла з нього важкі залізні кайдани.,1,0.3333333333333333,43.0,8.0
f02.txt,140.0,43.0,"Сталося диво, Тарас зробився легким-легким, відірвався від землі і вільним птахом полинув в Україну.",1,0.3333333333333333,100.0,14.0
f02.txt,140.0,45.0,"То соловейком щебече, то гордим соколом людей на майдани скликає.",1,0.3333333333333333,65.0,10.0
f02.txt,141.0,0.0,ДРУЖБА ТА БРАТСТВО — НАЙБІЛЬШЕ БАГАТСТВО КАЗОЧКА ПРО ДРУЖБУ Щоранку борсучок Єгор робить зарядку.,1,0.3333333333333333,97.0,14.0
f02.txt,141.0,1.0,"Раз-два лапками, три-чотири хвостиком Після неї він іде збирати росу й чаювати із Сонечком.",1,0.3333333333333333,91.0,14.0
f02.txt,141.0,2.0,Та якось одного дня борсучок зник.,1,0.3333333333333333,34.0,6.0
f02.txt,141.0,3.0,Сонечко розгублено ходило лугом і чекало на друга.,1,0.3333333333333333,50.0,8.0
f02.txt,141.0,6.0,— почало хвилюватися світило.,1,0.3333333333333333,29.0,4.0
f02.txt,141.0,7.0,"Квіточки, яких теж здивувала відсутність борсучка, запропонували — Треба зясувати причину.",1,0.3333333333333333,90.0,11.0
f02.txt,141.0,8.0,Попросімо мишку збігати до Єгора.,1,0.3333333333333333,33.0,5.0
f02.txt,141.0,9.0,"Сіренька голівкою на знак згоди кивнула, хвостиком махнула й побігла до нірки борсучка.",1,0.3333333333333333,87.0,13.0
f02.txt,141.0,10.0,"— Тук, тук, тук, — постукала у дверцята.",1,0.3333333333333333,40.0,8.0
f02.txt,141.0,12.0,"— Заходьте, — почулося зсередини.",1,0.3333333333333333,33.0,5.0
f02.txt,141.0,13.0,Мишка дверцята відчинила й забігла в хатинку.,1,0.3333333333333333,45.0,7.0
f02.txt,141.0,14.0,Там у ліжечку лежав борсучок.,1,0.3333333333333333,29.0,5.0
f02.txt,141.0,15.0,"— Тебе всі шукають, — пропищала мишка.",1,0.3333333333333333,38.0,7.0
f02.txt,141.0,16.0,Єгор сумно зітхнув — Нездужаю я. Ніжка болить.,1,0.3333333333333333,46.0,8.0
f02.txt,141.0,17.0,"Сіренька ніжку оглянула, носиком замислено повертіла й сказала — Я незабаром повернуся.",1,0.3333333333333333,87.0,12.0
f02.txt,141.0,19.0,Єгор усміхнувся «Не забули про мене друзі».,1,0.3333333333333333,43.0,7.0
f02.txt,141.0,20.0,Мишка побігла до квіточок і розповіла про хворобу борсучка.,1,0.3333333333333333,59.0,9.0
f02.txt,141.0,21.0,Тут якраз і Сонечко підійшло.,1,0.3333333333333333,29.0,5.0
f02.txt,141.0,22.0,"Вислухавши сіреньку, світило дістало промінчика — Візьми.",1,0.3333333333333333,57.0,7.0
f02.txt,141.0,26.0,"— Поклади поряд із хворою ніжкою, — порадило Сонечко.",1,0.3333333333333333,53.0,9.0
f02.txt,141.0,27.0,"— Гаразд, — кивнула сіренька і швиденько побігла до нірки хворого.",1,0.3333333333333333,66.0,11.0
f02.txt,141.0,28.0,Незабаром усі побачили Єгора.,1,0.3333333333333333,29.0,4.0
f02.txt,141.0,33.0,— заплескали пелюсточками квіточки.,1,0.3333333333333333,35.0,4.0
f02.txt,141.0,34.0,"— Ура-а, — щасливо усміхнулося Сонечко.",1,0.3333333333333333,39.0,6.0
f02.txt,142.0,2.0,У нашому дворі всі мріяли про кіно.,1,0.3333333333333333,35.0,7.0
f02.txt,142.0,3.0,Ми захоплено дивилися фільми й гадали як у них потрапляють діти?,1,0.3333333333333333,64.0,11.0
f02.txt,142.0,4.0,"Сусідка, котра працювала в театрі вахтеркою, якось сказала, що режисери часом самі бігають вулицями і вишукують дітей для своїх фільмів.",1,0.3333333333333333,136.0,20.0
f02.txt,142.0,5.0,"Щомиті, блукаючи нашим маленьким містом, я очікувала на запитання «Дівчинко, хочеш зніматися в кіно?» Я знала, що відповім не одразу.",1,0.3333333333333333,133.0,20.0
f02.txt,142.0,6.0,"З індійських фільмів я навчилася «чарівного погляду», вартого майбутньої кінозірки, — цим поглядом я маю подивитися на режисера!",1,0.3333333333333333,128.0,18.0
f02.txt,142.0,8.0,"Стоячи вдома перед люстерком, я тренувала цей погляд заплющувала очі й рахувала «Один, два, три...» — і тільки на «пять» повільно підіймала повіки та округлювала очі до неймовірних розмірів.",1,0.3333333333333333,190.0,29.0
f02.txt,142.0,9.0,"От якщо я погляну саме так, кожний режисер одразу зрозуміє, що перед ним — талановита актриса й справжня красуня.",1,0.3333333333333333,113.0,19.0
f02.txt,142.0,10.0,"А головне, подумає він, як вона вміє тримати паузу!",1,0.3333333333333333,51.0,9.0
f02.txt,142.0,11.0,"— Я зніматимусь у кіно, — повідомила я всім у своєму дворі.",1,0.3333333333333333,59.0,12.0
f02.txt,142.0,12.0,"«Усім» — це моїй подружці Ольці, її братові-близнюкові Сашку та Язикатій Куці Кукою цю старшу дівчинку називали вдома, а вже у дворі до неї приліпилося ще й прізвисько.",1,0.3333333333333333,168.0,28.0
f02.txt,142.0,14.0,"— захоплено вигукнули брат із сестрою й, немов флюгери, одночасно повернулися до мене.",1,0.3333333333333333,86.0,13.0
f02.txt,142.0,16.0,— зневажливо знизала плечима горда Кука.,1,0.3333333333333333,40.0,6.0
f02.txt,142.0,17.0,— А мені мама скоро купить золоту сукню!,1,0.3333333333333333,40.0,8.0
f02.txt,142.0,18.0,"Аргументів проти золотої сукні у мене не знайшлось, а Олька та Сашко з таким самим захопленням повернулися до Куки — Ух ти!",1,0.3333333333333333,123.0,22.0
f02.txt,142.0,20.0,А я пішла з подвіря на вулицю.,1,0.3333333333333333,30.0,7.0
f02.txt,142.0,21.0,"Туди, де великою чередою бродили безпритульні режисери.",1,0.3333333333333333,55.0,7.0
f02.txt,142.0,22.0,"Я йшла і думала, що запросто зіграю і Попелюшку, і дівчинку-розвідницю, і Герду... — Дівчинко... — раптом почула я над своєю головою приємний баритон.",1,0.3333333333333333,150.0,24.0
f02.txt,142.0,25.0,Нарешті... — промайнула думка.,1,0.3333333333333333,30.0,4.0
f02.txt,142.0,26.0,"— Отже, не забути про чарівний погляд!",1,0.3333333333333333,38.0,7.0
f02.txt,142.0,27.0,"Один, два...» Я відраховувала миті й не квапилася підіймати голову.",1,0.3333333333333333,67.0,10.0
f02.txt,142.0,28.0,"Ще, ще хвильку, і він збагне, кого зустрів на своєму режисерському шляху!",1,0.3333333333333333,73.0,12.0
f02.txt,142.0,31.0,Яку ж роль мені запропонують?,1,0.3333333333333333,29.0,5.0
f02.txt,142.0,32.0,"— міркувала тим часом я, не підводячи очей і рахуючи три, чотири... Ще мить, і я погляну так, як дивляться красуні з листівок, котрі збирала моя мама.",1,0.3333333333333333,150.0,27.0
f02.txt,142.0,34.0,"Мої щоки палали, дихання майже зупинилося, серце калатало так гучно, що я не чула вуличного гомону.",1,0.3333333333333333,99.0,16.0
f02.txt,142.0,35.0,"— Дівчинко, — голос посуворішав.",1,0.3333333333333333,32.0,5.0
f02.txt,142.0,36.0,"— Та ти що, спиш на ходу?!",1,0.3333333333333333,26.0,7.0
f02.txt,142.0,37.0,Ну й діти пішли — ніякого виховання!,1,0.3333333333333333,36.0,7.0
f02.txt,142.0,38.0,Паска добрячого на вас нема!,1,0.3333333333333333,28.0,5.0
f02.txt,142.0,39.0,Як пройти до овочевого магазину?!!,1,0.3333333333333333,34.0,5.0
f02.txt,142.0,40.0,— Ну що ви причепилися до дитини?,1,0.3333333333333333,33.0,7.0
f02.txt,142.0,41.0,"— почула я інший голос, і лагідна жіноча рука погладила мене по голові.",1,0.3333333333333333,71.0,13.0
f02.txt,142.0,42.0,"— Бачите, в неї щось з очима.",1,0.3333333333333333,29.0,7.0
f02.txt,142.0,45.0,"Може, вона сирота, може, їсти хоче... — Біжи, нехай мама тобі носа витре!",1,0.3333333333333333,73.0,13.0
f02.txt,142.0,48.0,— А то бабай забере... Потім усі розійшлися.,1,0.3333333333333333,44.0,8.0
f02.txt,142.0,49.0,"А я зрозуміла, що то був не режисер... Я повернулась у двір.",1,0.3333333333333333,60.0,12.0
f02.txt,142.0,50.0,Близнюки і Язиката Кука все ще обговорювали переваги золотої сукні перед химерною мрією про кіно.,1,0.3333333333333333,97.0,15.0
f02.txt,142.0,51.0,Я гордо їх оминула й пішла додому.,1,0.3333333333333333,34.0,7.0
f02.txt,142.0,52.0,Уже перед дверима свого підїзду озирнулась і голосно свиснула крізь дірку в зубах.,1,0.3333333333333333,82.0,13.0
f02.txt,142.0,53.0,З голубятні здійнялися голуби.,1,0.3333333333333333,30.0,4.0
f02.txt,142.0,54.0,Близнюки і Кука завмерли та здивовано глянули на мене.,1,0.3333333333333333,54.0,9.0
f02.txt,142.0,56.0,"— ковтаючи сльози, заявила я і зникла в підїзді...",1,0.3333333333333333,50.0,9.0
f02.txt,143.0,0.0,МЕТЕЛИК ЛИМОННИЦЯ У класі з Ганнусею не дружать.,1,0.3333333333333333,48.0,8.0
f02.txt,143.0,1.0,"Може, тому, що вона майже на рік за всіх молодша?",1,0.3333333333333333,49.0,10.0
f02.txt,143.0,2.0,"Чи тому, що спілкується більше з братом?",1,0.3333333333333333,40.0,7.0
f02.txt,143.0,3.0,Дівчинка чомусь завжди тримається самотньо.,1,0.3333333333333333,43.0,5.0
f02.txt,143.0,4.0,"Або у світи кудись поженеться, або коло мене крутиться.",1,0.3333333333333333,55.0,9.0
f02.txt,143.0,5.0,"То оповіданнячко хоче переказати, то про дитячі пригоди розпитує.",1,0.3333333333333333,65.0,9.0
f02.txt,143.0,6.0,"— Дарино Іванівно, а в мене така новина щаслива, така новина!..",1,0.3333333333333333,63.0,11.0
f02.txt,143.0,8.0,— Уявляєте рівно через місяць — мій день народження!,1,0.3333333333333333,52.0,9.0
f02.txt,143.0,10.0,"— А дружити зі мною не хочуть, бо я доганяю-доганяю, а ніхто не тікає!..",1,0.3333333333333333,72.0,14.0
f02.txt,143.0,11.0,"Чую, Ганнуся однокласниці розказує — Ну, нічогісінько не памятаю ні як мене годували, ні як одягали.",1,0.3333333333333333,100.0,16.0
f02.txt,143.0,12.0,"Розумієш, не втямлю жила я тоді чи й не жила?",1,0.3333333333333333,45.0,10.0
f02.txt,143.0,13.0,"Якби тепер мама не розповіла мені всього, то й досі не знала б!..",1,0.3333333333333333,65.0,13.0
f02.txt,143.0,14.0,У відповідь — ні пари з уст.,1,0.3333333333333333,28.0,7.0
f02.txt,143.0,17.0,"— А про те, якою була я у два місяці!",1,0.3333333333333333,37.0,10.0
f02.txt,143.0,18.0,Ходили до річки на екскурсію.,1,0.3333333333333333,29.0,5.0
f02.txt,143.0,19.0,"У Ганнусі трофеїв чи не найбільше все, що підібрала на березі.",1,0.3333333333333333,62.0,11.0
f02.txt,143.0,20.0,"На парті в неї зявляється склянка, встелена мохом і водою наповнена.",1,0.3333333333333333,68.0,11.0
f02.txt,143.0,21.0,— Тут у мене Равлик-Павлик живе!,1,0.3333333333333333,32.0,6.0
f02.txt,143.0,22.0,"— Равликів не можна в себе тримати, бо глисти будуть!",1,0.3333333333333333,53.0,10.0
f02.txt,143.0,23.0,— осудливо перешіптуються дівчатка.,1,0.3333333333333333,35.0,4.0
f02.txt,143.0,24.0,Я зі свого дитинства теж таке знаю.,1,0.3333333333333333,35.0,7.0
f02.txt,143.0,25.0,Та заборонити — язик не повертається.,1,0.3333333333333333,37.0,6.0
f02.txt,143.0,26.0,"Щодня у склянці міняється вода, щодня плавають свіжі крихти.",1,0.3333333333333333,60.0,9.0
f02.txt,143.0,27.0,"І тільки згодом виявилося, що доглядало дівча не равлика, а порожню його черепашку.",1,0.3333333333333333,83.0,13.0
f02.txt,143.0,29.0,То Ганнуся сама із себе сміялась.,1,0.3333333333333333,33.0,6.0
f02.txt,143.0,30.0,На парті склянки не стало.,1,0.3333333333333333,26.0,5.0
f02.txt,143.0,32.0,Метелика дівчатка спіймали.,1,0.3333333333333333,27.0,3.0
f02.txt,143.0,34.0,Ганнуся авторитетно каже — Він лимонницею зветься!,1,0.3333333333333333,50.0,7.0
f02.txt,143.0,37.0,Дарина Іванівна казала на природознавстві.,1,0.3333333333333333,42.0,5.0
f02.txt,143.0,38.0,"— І зовсім не тому, що жовтий!",1,0.3333333333333333,30.0,7.0
f02.txt,143.0,39.0,"Ви понюхайте його, понюхайте!",1,0.3333333333333333,29.0,4.0
f02.txt,143.0,41.0,Дівчатка недовірливо повели ніздрями.,1,0.3333333333333333,37.0,4.0
f02.txt,143.0,45.0,Але всі про Ганнусю вже забули й побігли дивувати хлопців несподіваним відкриттям.,1,0.3333333333333333,82.0,12.0
f02.txt,143.0,46.0,"Що ж, Ганнуся не журиться.",1,0.3333333333333333,26.0,5.0
f02.txt,143.0,47.0,У неї вже інше заняття розгрібає листочки під кленом.,1,0.3333333333333333,53.0,9.0
f02.txt,143.0,50.0,Що ж цього разу придумає?..,1,0.3333333333333333,27.0,5.0
f02.txt,144.0,0.0,ЇЖАЧОК Звідкись налетів грайливий вітерець.,1,0.3333333333333333,43.0,5.0
f02.txt,144.0,1.0,Він заплутався в побурілому каштановому листі.,1,0.3333333333333333,46.0,6.0
f02.txt,144.0,2.0,"Злегка доторкнувся до гілок — і тротуаром почали вибрикувати блискучі, ще вологі від шкаралупи каштани.",1,0.3333333333333333,103.0,15.0
f02.txt,144.0,3.0,Їх тут же підхоплювали пішоходи.,1,0.3333333333333333,32.0,5.0
f02.txt,144.0,4.0,"Ніжно їм усміхалися, пестили руками і ховали до кишень, у сумки чи просто несли на розкритих долонях, милуючись карими красенями.",1,0.3333333333333333,129.0,20.0
f02.txt,144.0,5.0,"Неподалік на лавці сиділо двоє школяриків набурмосений хлопчик з непокірною чорною чуприною, що зїжилася над високим чолом, і білява дівчинка, очі якої висвічували погожим небом, а губи нагадували дві скибочки перестиглого кавуна.",1,0.3333333333333333,230.0,32.0
f02.txt,144.0,6.0,Поруч стояли портфелики з книжками.,1,0.3333333333333333,35.0,5.0
f02.txt,144.0,7.0,"Вона, жестикулюючи тонкими руками, щось тихо доводила чорноокому.",1,0.3333333333333333,65.0,8.0
f02.txt,144.0,8.0,"Але той, заклавши пальці в кишені вилинялих синіх штанів, не помічав ні пішоходів, ні каштанів, які іноді падали коло самісіньких ніг, ні голубоокої.",1,0.3333333333333333,149.0,23.0
f02.txt,144.0,9.0,"Раптом дівчинка побігла за каштаном, що покотився на край тротуару.",1,0.3333333333333333,67.0,10.0
f02.txt,144.0,10.0,"Він ще не вилупився зі своєї темно-зеленої домівки, укритої густими гострими колючками.",1,0.3333333333333333,87.0,12.0
f02.txt,144.0,11.0,Шкаралупка лише лопнула посередині.,1,0.3333333333333333,35.0,4.0
f02.txt,144.0,12.0,Звідти лукаво посміхався кароокий каштан.,1,0.3333333333333333,41.0,5.0
f02.txt,144.0,13.0,Дівчинка підняла знахідку.,1,0.3333333333333333,26.0,3.0
f02.txt,144.0,14.0,"Підійшла до хлопчика і ніжно сказала — Подивись, Івасю, якого кумедного їжачка подарував нам каштан.",1,0.3333333333333333,100.0,15.0
f02.txt,144.0,15.0,Хлопчик спідлоба зиркнув на колючку.,1,0.3333333333333333,36.0,5.0
f02.txt,144.0,16.0,Його губи розтяглися в широкій усмішці.,1,0.3333333333333333,39.0,6.0
f02.txt,144.0,17.0,Івась обережно взяв колючого красеня.,1,0.3333333333333333,37.0,5.0
f02.txt,144.0,18.0,Він вдячно подивився дівчинці в очі.,1,0.3333333333333333,36.0,6.0
f02.txt,145.0,0.0,ЯК МИ ДО ГЕНКИ ХОДИЛИ Пішли ми якось у гості.,1,0.3333333333333333,45.0,10.0
f02.txt,145.0,2.0,Він нам двері відчиняє з відром у руці.,1,0.3333333333333333,39.0,8.0
f02.txt,145.0,3.0,І в коридорі підлога була мокра.,1,0.3333333333333333,32.0,6.0
f02.txt,145.0,4.0,"— Ой, — ми кажемо, — в тебе так чисто!",1,0.3333333333333333,38.0,10.0
f02.txt,145.0,5.0,"А де ваш килимок, щоб ноги витирати?",1,0.3333333333333333,36.0,7.0
f02.txt,145.0,6.0,"А він — Знаєте, хлопці, я оце щойно в квартирі прибрав, бачите, навіть підлогу помив.",1,0.3333333333333333,85.0,15.0
f02.txt,145.0,7.0,У мене зараз просто стерильна чистота.,1,0.3333333333333333,38.0,6.0
f02.txt,145.0,8.0,— То що ж нам зайти не можна?,1,0.3333333333333333,29.0,8.0
f02.txt,145.0,10.0,"— Зайти можна, — він у відповідь, — але я килимок поправ, і мені, е-е-е, не хотілося б, е-е-е, щоб ви його зразу забруднили.",1,0.3333333333333333,124.0,24.0
f02.txt,145.0,11.0,"Я хотів, щоб мама з роботи прийшла, подивилась, яке усе чисте в мене, навіть килимок, і пораділа.",1,0.3333333333333333,97.0,17.0
f02.txt,145.0,12.0,"Митько питає — Що ж нам отак під дверима стояти, поки твоя мама прийде?",1,0.3333333333333333,71.0,14.0
f02.txt,145.0,13.0,— А ви краще ноги он об отой килимок витріть.,1,0.3333333333333333,45.0,10.0
f02.txt,145.0,15.0,Ми підійшли до сусідського килимка й стали витирати ноги.,1,0.3333333333333333,57.0,9.0
f02.txt,145.0,16.0,"В цей час сусідські двері відчинилися, й ми побачили дядечка — в окулярах і високого.",1,0.3333333333333333,85.0,15.0
f02.txt,145.0,19.0,"— До До вас, — збрехав Митько й озирнувсь на Генку.",1,0.3333333333333333,51.0,11.0
f02.txt,145.0,21.0,"— посміхнувся дядечко, але ми так і стояли на тому килимку.",1,0.3333333333333333,59.0,11.0
f02.txt,145.0,23.0,"— повторив дядечко, і ми зайшли.",1,0.3333333333333333,32.0,6.0
f02.txt,145.0,24.0,"— Ну, чим можу — почав було він, але Митько його швидко перебив.",1,0.3333333333333333,64.0,13.0
f02.txt,145.0,25.0,— А у вас металобрухту нема?!,1,0.3333333333333333,29.0,6.0
f02.txt,145.0,27.0,"— Нема, — здивувавсь од такого крику дядечко.",1,0.3333333333333333,45.0,8.0
f02.txt,145.0,29.0,— ще голосніше закричав Митько.,1,0.3333333333333333,31.0,5.0
f02.txt,145.0,30.0,"Я зрозумів, що то він кричить од розгубленості, але ж дядечко цього не знав.",1,0.3333333333333333,76.0,14.0
f02.txt,145.0,31.0,"Він трохи одійшов і сказав — Та ти, хлопчику, не горлай!",1,0.3333333333333333,56.0,11.0
f02.txt,145.0,33.0,"— Потім глянув на нас крізь окуляри і додав — А макулатуру можете забирати, — і повів нас на кухню.",1,0.3333333333333333,99.0,20.0
f02.txt,145.0,34.0,"Там він заліз на табуретку й почав діставати з антресолей цілі стоси якихось журналів, списаних аркушів паперу.",1,0.3333333333333333,111.0,17.0
f02.txt,145.0,37.0,— понуро повторював Митько.,1,0.3333333333333333,27.0,4.0
f02.txt,145.0,38.0,— Ми принесемо більше за всіх!,1,0.3333333333333333,30.0,6.0
f02.txt,145.0,39.0,Насправді ж ніякої макулатури нам не треба було.,1,0.3333333333333333,48.0,8.0
f02.txt,145.0,40.0,"Бо в школі ми її збирали минулого тижня, і тоді нам ніде у квартирах багато не давали.",1,0.3333333333333333,86.0,17.0
f02.txt,145.0,41.0,"А тепер, коли ми просто не знали, що з нею робити, дядечко викладав усе більше і приказував — Добре, що ви нагодились.",1,0.3333333333333333,118.0,22.0
f02.txt,145.0,42.0,"А то накопичилося за кілька років, ніяк не зберуся викинути.",1,0.3333333333333333,60.0,10.0
f02.txt,145.0,44.0,— дедалі сумовитіше повторював Митько.,1,0.3333333333333333,38.0,5.0
f02.txt,145.0,46.0,"— Знаєте, ми стільки за один раз не донесемо.",1,0.3333333333333333,45.0,9.0
f02.txt,145.0,47.0,"— Ох, і то правда, — засміявся дядечко.",1,0.3333333333333333,39.0,8.0
f02.txt,145.0,50.0,"Ми вийшли за двері й звернули до Генки, але дядечко гукнув — Куди ви?",1,0.3333333333333333,69.0,14.0
f02.txt,145.0,52.0,"Ми вдали, що йдемо до ліфта, почекали, доки дядечко зачинить двері, і навшпиньках, тримаючи перед собою по здоровенному оберемку, прокралися до Генчиних дверей.",1,0.3333333333333333,160.0,23.0
f02.txt,146.0,3.0,"— Як же я подзвоню, коли в мене руки зайняті?",1,0.3333333333333333,45.0,10.0
f02.txt,146.0,4.0,"— А в мене, по-твоєму, вільні?",1,0.3333333333333333,30.0,6.0
f02.txt,146.0,5.0,Ми постояли деякий час під дверима.,1,0.3333333333333333,35.0,6.0
f02.txt,146.0,6.0,"Можна було постукати ногами, але ми боялися, що вийде дядечко, а покласти папір на підлогу просто не здогадалися.",1,0.3333333333333333,113.0,18.0
f02.txt,146.0,7.0,"Я спробував подзвонити головою, звівшись навшпиньки, але тільки вдаривсь об одвірок.",1,0.3333333333333333,84.0,11.0
f02.txt,146.0,8.0,"Тоді я спитав у Митька — Що ж, ми довго так будемо стояти?",1,0.3333333333333333,58.0,13.0
f02.txt,146.0,10.0,"— Давай хоч мотузку в нього попросимо, — відповів він.",1,0.3333333333333333,54.0,10.0
f02.txt,146.0,11.0,А потім додав — Поклади свій папір на мій і подзвони.,1,0.3333333333333333,53.0,11.0
f02.txt,146.0,14.0,"Я поклав свій оберемок на Митьків, — він аж похитнувсь, — і подзвонив.",1,0.3333333333333333,70.0,13.0
f02.txt,146.0,15.0,"Клацнув замок, і тут я побачив, що Митько притулив отой здоровенний стос до дверей, щоб легше тримати.",1,0.3333333333333333,102.0,17.0
f02.txt,146.0,16.0,"— Зараз я тобі поможу, — сказав я. Тієї ж миті двері відчинились, і мій друг разом з усією горою макулатури повалився на Генку.",1,0.3333333333333333,127.0,24.0
f02.txt,146.0,17.0,"Почувся одчайдушний крик, я аж заплющив очі.",1,0.3333333333333333,44.0,7.0
f02.txt,146.0,18.0,А коли розплющив — на вже висохлій підлозі в купі журналів і всякого паперу лежали Генка й Митько.,1,0.3333333333333333,98.0,18.0
f02.txt,146.0,21.0,— Що ви мені з квартири зробили?!,1,0.3333333333333333,33.0,7.0
